date,datetime,sol,year,month,day,day_of_year,weekday,hour,temp_min,temp_max,temp_avg,temp_range,wind_speed_avg,wind_speed_max,wind_speed_std,weather_readings_count,end,look_ahead,activity,solar_longitude_deg,mission_phase,mission_age_factor,phase_progression,activity_word_count,instruction_count,is_multi_part,systems_involved,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,complexity_score,seasonal_intensity,orbital_thermal_factor,diurnal_thermal_load,thermal_stress_combined,sol_diff,is_consecutive_sol,primary_instrument,requires_movement,power_intensive,redundancy_active,data_intensity,has_look_ahead,planning_horizon,is_science,is_maintenance,is_deployment,is_recovery,is_thermal,is_communication,primary_activity_type,activity_chain_position,is_recovery_activity,operational_status,criticality,power_status,success_indicator,operational_tempo,sols_since_last_science,sols_since_last_maintenance,sols_since_last_deployment,sols_since_last_recovery,sols_since_last_thermal,sols_since_last_communication,cumulative_ida_usage,cumulative_hp3_usage,cumulative_seis_usage,cumulative_apss_usage,cumulative_camera_usage,cumulative_wts_usage,sols_to_landing,sols_to_deployment_complete,sols_to_primary_mission_end,sols_to_first_extension_end,sols_to_conjunction_1,sols_to_conjunction_2,events_count,has_events
2021-06-08,2021-02-26 07:21,522,2021,1,13,10,3,4,-54.97852802708815,-31.452173627076156,-73.13687133670787,16.050966548722652,16.36359299443481,37.69024994532863,1.5326056425737065,9,1,8,activity_544,114.7461800113366,surface_operations,0.522,0.38272044076540457,40,8,1,2,0,0,1,0,0,0,0.9848035942805152,1.037384618658248,1.236767094067595,1.5850807047682123,1.0530760953349416,4,0,SEIS,0,0,1,0.9081983394580183,1,1,1,1,0,0,1,0,maintenance,1,0,nominal,high,critical,0.5357729678688087,0.5995309865765412,0,13,26,30,1,3,71.60849799072093,37.31331667482952,29.536907611037954,86.23009893481458,42.24545702892062,19.591217178469012,522,0,165,478,0,378,0,1
2021-12-27,2021-12-22 07:14,679,2021,7,7,179,2,6,-79.87901653696784,-50.25741528643751,-39.73920892014043,16.058755675808463,8.18471724184998,36.047728406723174,3.245490654318807,18,1,1,activity_545,183.24577738932376,surface_operations,0.679,0.3780379046030521,49,6,1,3,0,1,0,0,0,0,0.6716233433042438,0.5841269073540176,0.7525697290539267,1.2726433131899664,2.405774818416509,0,1,HP3,1,1,1,0.10025454413747648,1,1,0,0,0,0,0,0,science,0,0,degraded,medium,critical,0.8097332106865545,0.9523477841143762,5,24,67,34,7,1,37.92180098577907,61.05137223762348,14.426629873897912,17.503600979866274,70.69863284026415,16.92533888125637,679,0,8,321,0,221,0,0
2021-02-09,2021-11-01 15:43,1059,2021,12,19,223,2,8,-71.72631902800146,-53.100037599180425,-53.52171543158052,14.666556325546036,3.5663472013431874,20.745801589621653,2.398297857164326,4,0,7,activity_546,238.7124419932825,extended_mission,1.059,0.7065808047171039,40,1,0,4,1,0,0,0,0,0,0.7531286578374826,1.049915252313101,1.2532004760410382,1.3355964348113922,2.782628562262323,0,0,IDA,1,0,0,0.13789498329967864,1,2,0,0,0,0,0,0,routine,4,0,safe,medium,limited,0.5226487430151193,0.8687129329832353,9,20,49,28,9,1,97.16211996875278,55.809204036714945,53.270906609900514,3.526301810514687,84.00990156676927,4.484137499757324,1059,0,0,0,0,0,3,1
2021-10-06,2021-12-28 04:58,185,2021,12,9,45,4,1,-49.195269268970144,-28.988999606358433,-68.33089541116203,6.862672518401656,16.483934731094394,8.837676665874232,2.9681779130840096,12,0,3,activity_547,99.17393953334191,surface_operations,0.185,0.6860676967292221,41,1,1,4,0,1,0,0,0,0,0.49476074306380247,0.6676694446961353,1.3484332519621813,0.6376207260788302,2.4175620589145,1,0,HP3,0,1,0,0.9190286513901081,1,6,0,0,0,1,0,0,maintenance,0,1,degraded,medium,nominal,0.3345226208663823,1.2427247804907862,7,29,86,44,10,1,56.39059394148836,23.915510014732412,12.39872066263673,93.7774546688964,80.15629946391074,2.296521028891574,185,0,502,815,115,715,4,0
2021-10-28,2021-08-07 04:35,730,2021,11,26,252,5,9,-53.750198571931854,-29.17657037640833,-46.8789412540312,22.291580768617987,12.34444737266857,15.911776095548692,2.078103121421169,18,1,1,activity_548,46.48344473635898,surface_operations,0.73,0.08572352274818096,9,4,1,1,0,0,0,1,0,0,0.2502209915540189,1.6662108009847094,1.3939071065774828,1.3607409313024064,2.978900409099552,4,1,APSS,0,0,1,0.36574917810145546,0,2,0,0,0,0,0,0,maintenance,4,0,nominal,high,critical,0.5537093401366708,1.5074221450808523,7,25,30,21,10,1,50.80807742235793,72.64615714036199,34.9655340536834,74.88957995367868,43.84043341210082,17.171461730673542,730,0,0,270,0,170,1,0
2021-03-13,2021-10-09 09:00,1410,2021,11,2,185,5,4,-73.20504491907818,-28.34660274293562,-51.35169390316158,19.392525676153387,11.211858688078003,18.95712704968038,4.912174844538951,6,1,4,activity_549,103.44354887547485,extended_mission,1.41,0.2846546986550732,32,3,1,4,0,0,0,0,0,1,0.8614934378329566,0.9505117659326405,1.4146238897401768,0.44776214433284073,2.1310867507057623,2,0,WTS,1,0,1,0.05558509914208809,0,2,0,0,0,0,0,0,science,0,0,degraded,medium,critical,0.377745457170984,1.327640081972729,5,1,25,4,18,3,87.17578985684374,69.77132345720976,17.075543398771064,2.568095642359658,25.99265781256529,91.57733589927702,1410,0,0,0,0,0,2,1
2021-08-28,2021-07-07 11:11,18,2021,4,1,311,5,7,-56.97168566198528,-52.333139765967324,-57.50202005190588,12.82072791942516,1.8898573666499074,25.467580803279443,4.971514305043245,11,1,3,activity_550,227.67661854898378,extended_mission,0.018,0.20838436588064002,34,1,0,4,0,0,1,0,0,0,0.6031794129978638,1.2816483319727807,0.8155827860758025,0.745250502445201,1.8287531712159628,2,0,SEIS,0,0,0,0.21981374877452986,1,2,0,0,0,0,1,0,maintenance,3,0,degraded,high,limited,0.4930708672444952,0.9618223595906796,1,2,66,0,16,1,30.488226807932005,48.830959063178014,65.48390098671014,54.36201071947697,66.22335419549724,32.25955038350126,18,82,669,982,282,882,2,0
2021-05-03,2021-02-11 23:49,442,2021,8,21,232,4,10,-63.089141469341754,-37.4967963239603,-30.165693379362594,7.609871003440572,16.112199569916395,14.565938309275865,2.1255218716898403,13,1,2,activity_551,354.74455457893197,extended_mission,0.442,0.18119605384534532,24,7,1,4,0,0,1,0,1,0,0.4890403031621602,0.9222647291380976,0.7580508047478913,1.7862694112490192,2.5263661392618473,2,0,CAMERA,1,0,1,0.8441785085044624,0,3,1,0,0,0,1,0,maintenance,0,0,degraded,high,limited,0.8041589403944052,1.9096152932979131,9,7,15,23,13,1,97.15401943085152,93.64510344721613,93.44066466154992,87.92776240819134,66.03263021817297,22.110856274843236,442,0,245,558,0,458,0,0
2021-05-19,2021-12-18 23:31,758,2021,7,21,253,0,16,-61.650017412496275,-32.70916612809607,-36.307493361919164,14.370265785412514,19.85663589764797,28.81754792574142,2.4079941426109195,10,1,9,activity_552,225.16222268122203,extended_mission,0.758,0.11164157153836518,8,3,1,2,0,0,1,0,0,0,0.4945058851686258,0.28292727752736363,1.1340593910544907,0.42872621637973507,0.8543158294159943,2,1,SEIS,1,1,0,0.19810766454843354,1,1,1,0,0,0,0,1,maintenance,4,0,safe,high,critical,0.7399169892137026,1.194768397661077,7,3,6,2,15,1,40.991884486708976,59.033565867819235,28.401953003345415,84.59958555747926,98.12383510066344,12.0154852314581,758,0,0,242,0,142,0,1
2021-01-26,2021-02-06 05:40,464,2021,10,15,196,3,2,-44.73477358662854,-57.353236347228076,-51.25519536554545,14.155938964779459,19.276233430340618,32.77914402963903,1.0493454981494246,5,1,1,activity_553,341.65573519135563,surface_operations,0.464,0.08481764353482013,19,7,0,2,1,0,1,0,0,0,0.5806504619896568,1.0869274539554648,1.4695438973031525,1.5308382626542467,2.2466000953575986,0,1,SEIS,1,0,0,0.8928721397521093,0,1,0,1,0,0,0,0,maintenance,4,0,degraded,medium,nominal,0.623815119071129,1.600115665139019,9,22,91,23,16,0,99.10794424942843,38.99588577811804,79.10483145547931,24.610923713617105,28.189671228404933,93.48638741835431,464,0,223,536,0,436,2,0
2021-06-22,2021-08-09 23:32,412,2021,2,22,216,6,3,-64.65093941919984,-46.1337680021054,-30.260640454227733,13.936939733953666,12.540988347952908,36.09201261778071,3.3707074746413768,13,0,1,activity_554,275.23790494884065,extended_mission,0.412,0.6538339708032017,24,6,0,4,0,0,0,0,1,1,0.8823487635654559,0.41624753451188035,1.2212180063923992,0.9247820893317655,2.202680977744811,4,1,CAMERA,1,0,0,0.26167758015714937,1,4,0,0,0,0,0,0,routine,2,0,nominal,low,critical,0.5067572175180497,1.9295052241940107,9,21,0,39,8,4,99.54664634965246,14.94246912494307,42.73024096980708,76.80760185554817,95.50668269525322,89.13211744425651,412,0,275,588,0,488,1,0
2021-08-07,2021-05-06 18:59,1873,2021,3,11,166,2,23,-42.36371372799491,-56.775738894116984,-41.13941635447145,26.7384888580963,19.734069689912946,16.716520051842565,2.1000836580574616,13,0,6,activity_555,147.43699611009785,surface_operations,1.873,0.29526235777047405,41,9,1,2,0,1,0,0,0,0,0.556524736602245,1.828522981722631,0.5564234754174223,1.5197686931049477,0.9264966735686502,3,0,HP3,0,1,1,0.7157867452377541,1,6,1,0,0,0,0,1,maintenance,1,0,nominal,high,critical,0.8435094389789877,0.859109976935823,9,5,30,30,15,0,63.197898634814585,75.97583808707215,14.232295236563331,17.48204578624216,1.206934725840625,53.17491810358468,1873,0,0,0,0,0,3,0
2021-04-21,2021-03-15 19:57,77,2021,10,10,344,3,8,-82.52911115443646,-29.115316088715446,-41.21885736410248,26.069318985636798,2.1147027301221133,11.93507083838862,4.248326434363928,5,1,9,activity_556,177.7915478758611,surface_operations,0.077,0.18960916638719472,19,4,1,5,0,0,0,0,0,1,0.40178092713365887,1.5876866674724213,0.5927537926578867,1.469089276022565,0.5799962967048712,3,0,WTS,0,0,0,0.1618894153664926,0,1,1,1,0,0,1,0,science,3,0,safe,high,critical,0.8155873169061933,0.7773337933827542,3,3,87,13,6,3,64.29920876642868,39.616591842927164,60.67702483970031,55.16779027412593,43.8660305556885,23.47280214809462,77,23,610,923,223,823,2,0
2021-02-04,2021-08-04 06:01,1653,2021,11,5,141,3,8,-71.88553611789868,-30.622672450080426,-59.21145104509492,12.623526419036134,4.036081651508779,33.73272174146025,1.6582417862411654,13,0,1,activity_557,183.37852930088945,extended_mission,1.653,0.3273104354453198,34,4,1,2,1,0,0,0,0,0,0.5624538641046212,0.3583227557053763,0.8526208343638934,1.3032846341640902,2.789830012258902,4,1,IDA,0,1,1,0.07075347933782894,0,4,0,0,0,0,0,0,routine,2,0,safe,low,critical,0.3047153752448626,0.5102984003711424,5,29,4,11,2,4,92.12693956941365,99.01702077343492,70.10667546248789,51.399871762396465,14.09947983203148,38.41751793998346,1653,0,0,0,0,0,1,0
2021-04-08,2021-10-26 15:18,1674,2021,1,5,219,4,5,-56.362204617471015,-56.48572097033237,-38.8893008700945,28.267745752142854,2.4722371592519354,19.582409999686213,2.802876025041737,17,0,9,activity_558,165.218277936665,extended_mission,1.674,0.20685883662438154,15,9,1,1,0,1,1,0,0,0,0.995411126212043,0.2837200668814393,0.6275807443621648,0.964816200809822,2.6858982123298314,0,1,SEIS,1,1,0,0.630541004542351,0,1,0,0,0,0,0,0,maintenance,4,0,safe,high,nominal,0.690925249705531,1.251122028901848,5,6,71,40,6,0,86.37164146131536,26.022328925957506,3.3939829723420245,70.86271020523125,85.53522390050665,13.817278526310172,1674,0,0,0,0,0,0,0
2021-12-08,2021-02-07 16:06,578,2021,1,4,239,3,11,-58.9831112589012,-52.31051732028418,-65.30819807590387,11.562322962620552,11.530602091911238,24.191071658255805,1.7323867383885023,13,1,0,activity_559,120.05425503701571,extended_mission,0.578,0.41719663782268146,44,4,1,5,0,1,0,0,0,0,0.956888345298526,1.8832054423104012,0.8490073356433949,0.8957566443056855,1.101259662453292,3,0,HP3,0,0,0,0.5483141213256585,0,2,0,0,0,0,0,0,routine,3,0,safe,high,limited,0.8761326023801994,1.6132490406501898,2,5,1,33,7,2,64.7829784257143,72.38539146741894,42.22958203031292,53.59167851849358,23.978192864162395,46.58217557666515,578,0,109,422,0,322,2,1
2021-12-04,2021-07-10 21:24,1011,2021,7,15,275,6,13,-63.58546341480214,-49.450452110491725,-30.64792494896092,6.378418379031809,7.172408352336205,15.41940076690145,2.2393027090762496,8,0,2,activity_560,199.75852665221302,surface_operations,1.011,0.1865413774160204,37,2,1,1,0,0,0,1,1,1,0.5044148190710985,0.9638859421607662,0.7599140620855509,0.7344580949878601,0.966134803277636,2,0,APSS,0,1,1,0.9721917285545033,1,3,0,1,0,1,0,0,science,4,1,nominal,low,limited,0.8087827155534755,0.8261071996136943,2,22,13,5,17,4,90.45404349276255,15.113719682324234,4.255277460721462,39.90947341947542,52.20794788186396,51.55706152187145,1011,0,0,0,0,0,2,0
2021-01-09,2021-09-13 15:19,221,2021,10,10,52,3,15,-43.53114450628105,-31.351968857856928,-40.08627410792715,23.769481053969972,6.419572119674497,31.492565161378675,4.030343420989107,2,1,3,activity_561,0.8562965808854228,extended_mission,0.221,0.1013820232229744,24,9,1,3,1,0,0,0,1,0,0.31071307682672145,1.4905113415700888,0.6865339218361584,0.43957366948219384,1.936357530125569,1,0,IDA,1,1,0,0.9862697758262694,0,6,1,0,0,1,0,0,routine,3,1,safe,high,critical,0.8900946481828964,0.7640378108018054,3,2,23,42,13,1,87.89647207219426,70.58821929128382,87.53799779190868,13.93552582606905,39.89804045613023,28.315117007631763,221,0,466,779,79,679,4,0
2021-03-24,2021-05-01 11:46,1839,2021,9,19,162,2,6,-82.33815563700375,-28.315792693615577,-58.324221970552024,22.801539441446955,18.525648086797016,26.704871822274463,4.643145609285833,1,1,8,activity_562,198.48658503604736,surface_operations,1.839,0.8728480719739582,36,5,1,1,0,1,1,0,0,1,0.555811790900706,1.6196581811962496,0.5289099866419565,1.3921221192938906,2.867093465343693,0,1,SEIS,1,0,1,0.9162612150932193,0,2,1,0,0,0,1,1,science,1,0,safe,high,limited,0.960942530305162,1.118772730651441,1,8,97,17,15,2,75.71618488220965,33.05282346870094,16.434118553064447,50.29095419022733,35.68017301333016,26.646243179221397,1839,0,0,0,0,0,4,0
2021-04-14,2021-06-17 10:57,439,2021,10,3,301,0,19,-54.88290853536821,-21.470988546864895,-68.52000700253714,21.99748566311622,4.664229036271587,12.724664631471333,3.3509933588595686,7,1,8,activity_563,325.4624595119428,surface_operations,0.439,0.7688308102477025,24,8,0,5,0,0,1,0,0,0,0.4522591801330813,0.9747115883737685,1.1310469489961816,0.9108896372917787,0.7425900284304081,1,0,SEIS,1,1,1,0.11236725335361153,1,2,0,0,0,0,0,0,routine,0,0,degraded,high,nominal,0.4166583789024917,0.7965101573238427,5,21,65,46,0,1,0.009756956192685795,92.09576668983999,82.28471805323217,96.39380394360398,35.99863447301929,66.4799276689397,439,0,248,561,0,461,3,1
2021-03-01,2021-02-15 19:03,1743,2021,2,10,278,6,21,-49.228835347612446,-22.502563248127444,-66.2903508416263,23.9858186418961,6.269333247571893,28.68536172554682,1.8800483236823051,8,0,0,activity_564,72.09340283170923,surface_operations,1.743,0.8488306980840752,13,3,1,5,0,0,0,1,0,0,0.9358856544024519,1.0479959555159943,1.4965540613933888,0.5355036170365093,2.272334756208223,1,0,APSS,0,0,0,0.8823927363768711,1,4,0,1,0,0,0,0,routine,4,0,safe,high,limited,0.5060848960511759,0.6895521520424779,6,26,45,3,7,3,23.700407828993086,79.97288349586134,15.473200897530226,32.5470043239842,36.0998289838157,58.8802568815424,1743,0,0,0,0,0,4,0
2021-10-21,2021-03-21 03:56,392,2021,6,12,31,5,1,-61.255543860300165,-43.81588398141254,-52.85474597139006,18.740965132163495,4.7883288365159205,18.235795289419123,1.8158515929938077,18,1,6,activity_565,52.03677239219437,extended_mission,0.392,0.1733575390543659,37,1,1,2,1,0,0,0,0,0,0.9986466923222069,0.3325295161897245,1.1429511392857359,0.5616579098046535,2.5988099732129557,1,0,IDA,0,1,0,0.5382105726741958,1,5,0,1,0,0,0,0,routine,2,0,nominal,low,limited,0.5610712593704731,1.116716679275756,7,4,10,29,8,0,5.218154525973828,27.947001203943035,46.912831167728754,11.273554347396553,94.43337338771727,65.61011811911932,392,0,295,608,0,508,3,1
2021-10-10,2021-12-09 22:57,437,2021,11,1,10,4,18,-48.72093474276034,-47.162979930266125,-39.05158995495744,21.943811506832063,6.973495430151997,35.673892821055375,2.79153079715944,4,1,5,activity_566,271.8069112945205,surface_operations,0.437,0.452719960490768,19,6,1,1,0,1,0,0,0,1,0.10365933695289768,1.1907894200462334,1.0241084647667442,0.40700280799103306,1.7300658165576615,4,1,HP3,0,1,1,0.7179084539257711,1,3,0,0,0,0,0,0,science,1,0,safe,high,critical,0.3851713111324292,0.6132727970923373,9,20,48,35,8,1,70.25459461861247,24.83448270301357,39.75269894555691,92.88453597002369,82.49966113611123,25.547225015816156,437,0,250,563,0,463,3,1
2021-01-25,2021-11-08 01:17,151,2021,3,20,233,3,21,-65.79906826652923,-41.617663768913616,-43.88500076631098,5.066527590481985,11.73520531542966,26.198735267929642,3.8547956173456392,14,0,3,activity_567,181.8356622298047,surface_operations,0.151,0.5976671527090358,11,7,1,1,0,0,0,0,0,1,0.8263055330612528,0.9510277831306007,0.7596412338764909,0.47703011317840766,2.628092915054616,0,1,WTS,0,1,0,0.25865366479038865,0,6,1,0,0,0,0,0,science,2,0,safe,medium,limited,0.3086598280068524,0.6572767465052259,0,26,17,32,8,4,99.59311658980421,2.031272812170659,84.90015510753194,69.60563292662435,64.03424314764929,35.65321256191839,151,0,536,849,149,749,3,0
2021-03-02,2021-10-06 22:06,686,2021,6,16,91,3,21,-44.7439073876507,-33.23571468770364,-44.79967703408079,5.688880557019153,18.753504509771965,32.01387695756631,3.939416680128562,19,0,3,activity_568,167.82356574742266,extended_mission,0.686,0.39466639056380626,45,8,0,2,0,0,1,0,1,0,0.7918569842624666,1.2972559185699237,0.7180803599597512,1.5283261370205528,2.1181039205254915,0,0,CAMERA,0,1,1,0.06019404030129183,0,2,0,0,0,0,0,0,routine,3,0,safe,high,limited,0.430876414244599,1.7871026672994734,1,21,47,13,18,3,90.66442998506336,25.635350192133743,61.149806199020304,15.972718477881198,39.00556316736065,8.576780468344946,686,0,1,314,0,214,3,0
2021-02-28,2021-12-20 14:17,1348,2021,5,26,282,5,23,-61.864745136498186,-48.18018621446711,-36.51051981216389,23.631725625838218,12.849328646678309,37.610990937949715,3.10149887244204,4,0,7,activity_569,210.7759534501695,surface_operations,1.348,0.21854908125078798,32,2,1,4,0,1,0,0,0,0,0.6870259494079248,0.7506611873867237,0.7489778043493556,0.38495788513600776,0.829868321760019,2,0,HP3,1,1,1,0.3414096565822581,0,4,0,0,0,0,0,0,routine,1,0,degraded,medium,nominal,0.6336811389993328,0.6583412319204491,9,19,62,31,9,1,42.616465791181824,78.89954536508374,65.57914269230768,11.691685461838897,29.667865733469778,31.365140864452044,1348,0,0,0,0,0,4,1
2021-07-22,2021-12-07 12:46,1766,2021,5,8,279,0,9,-58.2832764837042,-52.62672429543055,-62.181671872617386,27.900173067402143,3.668297075868341,11.075111764666858,2.6582696318024333,2,0,3,activity_570,8.737036916179196,extended_mission,1.766,0.10014913831247108,46,5,0,1,1,0,0,0,0,0,0.8238455969239304,1.2616593423815694,0.8883061410794382,1.7758094768172161,0.6655774711638267,2,1,IDA,0,0,1,0.9276457782072546,1,5,0,1,1,0,0,1,science,1,0,degraded,medium,limited,0.8724184821110683,0.5176998446618968,5,12,79,34,17,0,45.39345707501107,18.949705843981423,27.76180562816566,35.610104902459284,78.54826858323044,98.91894335735694,1766,0,0,0,0,0,0,0
2021-03-24,2021-02-20 14:48,1370,2021,2,18,105,1,4,-80.08429205531552,-52.05223305554619,-69.11989354088239,20.27135032704881,13.76251207168174,29.602767940766558,2.8955928926237275,1,1,7,activity_571,307.97939811895947,extended_mission,1.37,0.38879547812717796,24,2,0,2,1,0,1,0,0,0,0.19593393265379738,1.4287182498142539,0.6364523241218804,0.740663710501668,1.7509114411094682,4,1,SEIS,0,1,0,0.9782504340366505,0,1,0,0,0,0,0,0,routine,1,0,degraded,low,critical,0.5747153597310319,1.2024080324848354,3,11,3,39,18,0,70.59262666932356,89.5381622034731,49.37006968460207,10.889350822672728,36.86713835013216,55.0361885440113,1370,0,0,0,0,0,1,0
2021-06-12,2021-08-13 20:52,1469,2021,1,1,234,1,4,-46.15262890301668,-56.06581977239418,-66.98017115085713,23.015411586795043,3.4955500772649795,10.531900566606552,2.999600948294924,5,1,6,activity_572,309.88703059842925,extended_mission,1.469,0.841138182705485,44,7,0,3,1,1,0,0,0,0,0.8283961164682885,0.5324138258460462,1.0035359357550362,0.6321326801553799,1.4451744591753801,4,0,IDA,0,1,1,0.5980963404767533,1,1,1,0,0,0,0,1,routine,3,0,nominal,high,limited,0.8950953986807242,1.3233483190245803,2,28,26,31,0,4,84.33752438690199,74.41304363686443,77.68067803242971,36.001553966673164,94.3687932748237,42.45721183560761,1469,0,0,0,0,0,1,0
2021-11-15,2021-08-14 17:19,1386,2021,1,1,139,4,23,-86.27015203334373,-40.43589672981331,-67.88309955581343,23.425187951542117,14.82523599398907,34.47237177456283,2.199059083164885,19,1,8,activity_573,190.99657418166592,surface_operations,1.386,0.6940112794160505,26,1,1,1,0,1,0,0,0,0,0.623292066518099,0.363755922924646,0.8322751331273595,1.7697030388703798,1.8612686785051822,3,1,HP3,0,0,0,0.7024943584941874,1,5,1,0,0,0,0,0,maintenance,0,0,safe,medium,critical,0.9583929012308452,1.3570013522334259,6,24,98,28,5,4,49.38250406537382,36.38291756468314,92.32158853941174,33.24825374259408,53.71507564441066,56.87134095241301,1386,0,0,0,0,0,2,1
2021-03-09,2021-04-14 21:03,332,2021,4,27,162,1,17,-68.97080792840896,-56.92784091337188,-41.13856235044507,24.054680884986208,5.418337317809694,37.061610663534104,3.937864085450262,10,0,5,activity_574,141.19935010305514,surface_operations,0.332,0.2844395808338359,17,8,0,5,0,1,0,0,0,0,0.8900660896534756,0.8979649582694464,1.4009024889891046,0.8127523794509566,0.5216095537422836,4,0,HP3,0,1,0,0.23496357341929242,1,4,0,0,0,0,0,1,maintenance,3,0,safe,low,critical,0.32110326086148155,0.6647099359219482,1,11,34,48,13,4,91.12813374256172,12.658981600553542,16.928912900327507,66.92500643838277,37.486169382239886,62.342140192287175,332,0,355,668,0,568,2,0
2021-08-26,2021-03-20 17:56,1824,2021,5,21,196,4,4,-59.3968411939059,-21.89350100294866,-63.436807614379575,25.404833279304164,9.1098041656616,27.504372446782103,4.508931790073234,13,0,0,activity_575,95.89674442700822,extended_mission,1.824,0.9353690161355955,9,5,1,1,0,1,1,0,0,0,0.26662629877655275,0.4560363795722985,1.3347024351965322,1.112151441046132,2.06692438967394,2,1,SEIS,1,1,1,0.749748832427295,0,5,1,0,0,0,0,1,routine,3,0,safe,low,nominal,0.5217942021405204,0.8617030310768024,0,24,49,24,8,4,78.18521895321466,4.424221026811681,11.890266041882104,51.51174169789624,99.96088694922254,94.93656497813646,1824,0,0,0,0,0,4,0
2021-04-09,2021-04-23 04:41,1847,2021,6,1,180,4,5,-54.65008975196321,-32.62932808785638,-52.37501690491654,13.49595985461273,6.621033871748791,7.019875686132892,4.5483356267259145,2,0,7,activity_576,44.613561476598,surface_operations,1.847,0.6764926134233603,32,1,0,4,1,0,0,0,1,0,0.7352846710907797,0.8887495886000583,1.4765750318871622,1.3053047723346027,2.1497958328564737,4,0,IDA,0,1,0,0.4641548530052091,1,4,0,0,0,0,0,0,maintenance,1,0,safe,medium,limited,0.7400892638280006,1.5169411289231194,9,23,29,36,18,2,48.98511732168031,98.70638042348745,28.350790670647687,52.80303048951731,68.23245786079914,12.522593293323359,1847,0,0,0,0,0,1,0
2021-05-16,2021-07-14 22:40,219,2021,2,4,12,4,10,-64.31234187601493,-59.250838038968354,-56.477568972658275,20.48621761308258,10.096494498609683,35.522165246346,2.2936805180060924,14,0,2,activity_577,249.18081510327812,extended_mission,0.219,0.13567262696898819,34,9,1,4,0,1,0,0,1,0,0.39175299576836187,1.7913965151149596,0.7995679093896323,0.5054001182122665,0.9221635436773075,1,0,CAMERA,0,1,0,0.952922143555439,1,6,1,1,0,0,0,0,maintenance,0,0,degraded,high,limited,0.5572162323593668,0.6097370320913664,5,12,41,43,15,1,45.62107542826056,36.33726261801294,98.33526147022265,23.188762100722627,22.200483525247726,71.54074548264956,219,0,468,781,81,681,1,0
2021-09-28,2021-02-25 00:08,786,2021,6,24,307,2,8,-56.35974395634822,-28.32494575080942,-53.95442319887622,26.2974434611442,17.46081179635381,17.488638394470776,2.1958470877681977,19,1,2,activity_578,238.27588998287982,surface_operations,0.786,0.43299992650137265,28,6,0,3,0,1,0,0,0,0,0.7043457297624317,1.2252129331968493,1.1565106489473633,0.47328601846161666,1.6900450947102683,3,1,HP3,0,1,1,0.21027353362636403,1,3,0,0,0,0,1,0,science,4,0,safe,medium,critical,0.5800860948693269,1.7096788515431025,0,3,83,9,0,4,70.45198936276435,44.02837136399823,87.83876662526463,13.76861317199417,26.03385838990089,48.95396852523033,786,0,0,214,0,114,1,0
2021-11-16,2021-11-02 18:22,1694,2021,9,14,243,6,7,-69.74892520861849,-34.58601441056168,-53.67580969210407,17.136803755993334,14.717641838147186,26.480401112239154,0.8597871105990155,18,0,4,activity_579,280.4214177188295,extended_mission,1.694,0.4302459965387463,17,6,1,3,0,0,0,0,1,0,0.37989288742636884,0.4695012240981408,1.4778466457450339,0.3180320514456134,1.3809883512824024,1,0,CAMERA,1,1,0,0.6060479492740166,1,5,0,0,0,0,0,0,maintenance,1,0,nominal,low,nominal,0.5547254187347499,0.8677046543784033,9,24,41,20,0,0,16.798199614088716,57.707134726329215,22.607750732223742,45.93764568438726,55.29173528064464,27.442975698183105,1694,0,0,0,0,0,0,1
2021-05-07,2021-10-24 12:40,1725,2021,6,21,71,1,14,-86.98448079878006,-56.99006868012886,-56.08278562675076,9.437346960239891,2.085251190687909,14.178524069091274,3.839208622703045,16,1,2,activity_580,18.40238198197838,extended_mission,1.725,0.8260871595640286,38,6,0,2,0,1,1,0,0,0,0.11376308266075857,1.5227614405444396,0.5069803244561271,1.6088004737732506,0.6407531302589247,4,0,HP3,0,1,0,0.551894649105209,1,6,1,0,0,0,0,0,maintenance,4,0,degraded,high,critical,0.8855995338244314,1.5737756964437142,6,16,55,28,16,0,51.72742897664144,51.15877622667807,56.91730278073464,82.82763941786627,74.22595488375575,85.62449939458833,1725,0,0,0,0,0,3,0
2021-06-03,2021-01-15 00:20,175,2021,11,13,254,2,12,-73.62219274916413,-34.403846518764645,-61.22676021495448,15.306731482509992,8.91449969583719,15.568256174510887,2.0382231413481104,3,0,0,activity_581,221.4292321126875,surface_operations,0.175,0.4723053741600084,28,9,1,1,1,0,0,0,0,0,0.6389048070795282,1.255109708239035,1.1418898092248384,1.5221768009468495,2.7838817788745085,2,1,IDA,1,0,1,0.12014243835559513,1,5,0,0,0,1,0,1,maintenance,3,1,safe,medium,nominal,0.38931888478305665,1.8080804807462383,2,20,54,8,19,3,41.68598201759839,50.17085304781149,76.96967509738684,63.64155853388137,84.14206919413334,48.643345858789374,175,0,512,825,125,725,1,0
