URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0114,2019-03-23T21:33:54.303Z,2019-03-24T05:43:40.850Z,twins_calibevent_0114,114,114M12:48:57.768,114M20:45:38.057,114 12:06:17,114 20:03:03,0.208,0.378,0.26,35,1.372
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0115,2019-03-24T09:03:23.683Z,2019-03-25T09:42:52.164Z,twins_calib_0115,115,115M00:00:00.281,115M23:59:53.700,114 23:17:27,115 23:17:39,0.447,0.959,0.61,35,2.458
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0115,2019-03-24T23:29:01.631Z,2019-03-25T03:21:56.424Z,twins_calibevent_0115,115,115M14:02:28.593,115M17:49:09.481,115 13:20:06,115 17:06:50,0.747,0.827,0.76,35,0.692
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0116,2019-03-25T09:42:59.164Z,2019-03-26T10:22:31.619Z,twins_calib_0116,116,116M00:00:00.512,116M23:59:57.797,115 23:17:46,116 23:18:01,0.959,1.47,1.11,35,2.481
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0116,2019-03-25T22:39:21.248Z,2019-03-26T08:03:15.746Z,twins_calibevent_0116,116,116M12:35:36.260,116M21:44:25.492,116 11:53:31,116 21:02:27,1.228,1.422,1.26,35,2.313
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0117,2019-03-26T10:22:37.619Z,2019-03-27T11:02:05.135Z,twins_calib_0117,117,117M00:00:03.637,117M23:59:56.116,116 23:18:07,117 23:18:18,1.47,1.981,1.61,35,2.536
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0117,2019-03-26T20:39:51.853Z,2019-03-27T01:15:37.536Z,twins_calibevent_0117,117,117M10:00:46.994,117M14:29:09.986,117 09:18:58,117 13:47:24,1.683,1.779,1.51,35,0.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0118,2019-03-27T11:02:10.135Z,2019-03-28T11:41:43.682Z,twins_calib_0118,118,118M00:00:00.982,118M23:59:59.330,117 23:18:23,118 23:18:40,1.981,2.49,2.1,35,2.579
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0118,2019-03-27T18:55:57.608Z,2019-03-28T11:05:27.711Z,twins_calibevent_0118,118,118M07:41:07.858,118M23:24:41.579,118 06:59:36,118 22:43:21,2.144,2.478,2.25,35,1.645
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0119,2019-03-28T11:41:48.682Z,2019-03-29T12:21:17.139Z,twins_calib_0119,119,119M00:00:04.196,119M23:59:57.591,118 23:18:44,119 23:18:57,2.49,2.999,2.6,35,2.567
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0119,2019-03-28T22:58:49.871Z,2019-03-29T12:21:19.139Z,twins_calibevent_0119,119,119M10:58:58.538,119M23:59:59.538,119 10:17:47,119 23:18:59,2.723,2.999,2.75,35,7.422
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0120,2019-03-29T12:21:20.139Z,2019-03-29T18:19:24.732Z,twins_calibevent_0120,120,120M00:00:00.511,120M05:48:30.269,119 23:19:00,120 05:07:34,2.999,3.122,2.99,35,3.872
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0120,2019-03-29T12:21:22.139Z,2019-03-29T18:31:36.716Z,twins_calib_0120,120,120M00:00:02.458,120M06:00:22.668,119 23:19:01,120 05:19:26,2.999,3.126,2.99,35,0.661
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0123,2019-04-01T21:26:39.734Z,2019-04-02T14:59:37.352Z,twins_calib_0123,123,123M06:55:09.592,123M23:59:56.848,123 06:15:11,123 23:20:12,4.666,5.026,4.72,35,1.821
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0123,2019-04-02T02:26:20.253Z,2019-04-02T03:00:27.200Z,twins_calibevent_0123,123,123M11:46:49.030,123M12:20:01.209,123 11:06:55,123 11:40:07,4.769,4.78,4.72,35,0.387
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0124,2019-04-02T14:59:43.351Z,2019-04-03T15:39:15.453Z,twins_calib_0124,124,124M00:00:02.687,124M23:59:59.629,123 23:20:18,124 23:20:34,5.026,5.531,5.21,35,2.563
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0124,2019-04-03T04:21:27.198Z,2019-04-03T04:36:30.177Z,twins_calibevent_0124,124,124M13:00:19.482,124M13:14:58.301,124 12:20:45,124 12:35:24,5.3,5.305,5.21,35,0.184
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0125,2019-04-03T15:39:21.453Z,2019-04-04T16:18:49.616Z,twins_calib_0125,125,125M00:00:05.469,125M23:59:58.578,124 23:20:40,125 23:20:53,5.531,6.035,5.7,35,2.567
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0126,2019-04-04T16:18:53.616Z,2019-04-05T16:58:21.939Z,twins_calib_0126,126,126M00:00:02.471,126M23:59:55.734,125 23:20:57,126 23:21:10,6.035,6.538,6.19,35,2.571
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0127,2019-04-05T16:58:27.939Z,2019-04-06T17:38:00.402Z,twins_calib_0127,127,127M00:00:01.574,127M23:59:58.868,126 23:21:16,127 23:21:33,6.538,7.04,6.68,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0127,2019-04-06T00:29:49.432Z,2019-04-06T06:37:05.950Z,twins_calibevent_0127,127,127M07:19:18.483,127M13:16:45.398,127 06:40:39,127 12:38:10,6.691,6.816,6.68,35,1.438
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0128,2019-04-06T17:38:05.402Z,2019-04-07T18:17:33.939Z,twins_calib_0128,128,128M00:00:03.734,128M23:59:57.206,127 23:21:38,128 23:21:51,7.04,7.542,7.17,35,2.571
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0128,2019-04-07T08:21:13.347Z,2019-04-07T10:50:48.228Z,twins_calibevent_0128,128,128M14:19:33.949,128M16:45:08.701,128 13:41:20,128 16:06:57,7.34,7.39,7.17,35,1.583
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0129,2019-04-07T18:17:38.939Z,2019-04-08T18:57:07.324Z,twins_calib_0129,129,129M00:00:02.072,129M23:59:55.397,128 23:21:56,129 23:22:09,7.542,8.043,7.66,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0129,2019-04-08T08:24:11.901Z,2019-04-08T08:39:14.882Z,twins_calibevent_0129,129,129M13:43:56.032,129M13:58:34.854,129 13:06:01,129 13:20:40,7.829,7.834,7.66,35,0.184
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0130,2019-04-08T18:57:12.324Z,2019-04-09T19:36:45.629Z,twins_calib_0130,130,130M00:00:00.263,130M23:59:58.375,129 23:22:14,130 23:22:33,8.043,8.543,8.15,35,2.567
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0130,2019-04-09T06:46:28.436Z,2019-04-09T10:56:27.147Z,twins_calibevent_0130,130,130M11:30:17.756,130M15:33:35.166,130 10:52:41,130 14:56:02,8.283,8.367,8.15,35,1.098
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0131,2019-04-09T19:36:50.629Z,2019-04-10T20:16:18.831Z,twins_calib_0131,131,131M00:00:03.242,131M23:59:56.388,130 23:22:37,131 23:22:51,8.543,9.042,8.63,35,2.571
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0131,2019-04-10T00:52:42.239Z,2019-04-10T02:24:00.120Z,twins_calibevent_0131,131,131M05:07:27.788,131M06:36:19.105,131 04:30:06,131 05:58:59,8.649,8.68,8.49,35,1.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0132,2019-04-10T20:16:23.831Z,2019-04-11T20:55:56.168Z,twins_calib_0132,132,132M00:00:01.255,132M23:59:58.426,131 23:22:56,132 23:23:13,9.042,9.541,9.12,35,2.567
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0132,2019-04-11T11:44:40.580Z,2019-04-11T20:13:29.209Z,twins_calibevent_0132,132,132M15:03:27.798,132M23:18:39.612,132 14:26:35,132 22:41:54,9.355,9.526,9.36,35,5.34
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0133,2019-04-11T20:56:02.168Z,2019-04-12T21:35:30.804Z,twins_calib_0133,133,133M00:00:04.265,133M23:59:57.834,132 23:23:19,133 23:23:33,9.541,10.039,9.6,35,2.567
